firstName,lastName,randomNum,username,email,password,location,latitude,longitude,joining_date
Gareth,Barrera,256,Gareth256,bgareth256@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hedda,Raymond,142,Hedda142,rhedda142@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dahlia,Berry,384,Dahlia384,bdahlia384@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jennifer,Mcintyre,129,Jennifer129,mjennifer129@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hall,Townsend,258,Hall258,thall258@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rebecca,Macdonald,356,Rebecca356,mrebecca356@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Aaron,Cummings,67,Aaron67,caaron67@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Kuame,Oliver,51,Kuame51,okuame51@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Adria,Gonzalez,198,Adria198,gadria198@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rinah,Hayden,451,Rinah451,hrinah451@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Zorita,Alexander,453,Zorita453,azorita453@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Xantha,Crane,234,Xantha234,cxantha234@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Omar,Humphrey,357,Omar357,homar357@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
James,Mayer,35,James35,mjames35@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Violet,Jimenez,317,Violet317,jviolet317@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Hedy,Richards,268,Hedy268,rhedy268@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Myra,Doyle,165,Myra165,dmyra165@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Darrel,Hodges,64,Darrel64,hdarrel64@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jayme,Perez,337,Jayme337,pjayme337@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dana,Pena,205,Dana205,pdana205@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ina,Graves,139,Ina139,gina139@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Timon,Colon,432,Timon432,ctimon432@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Marcia,Reynolds,36,Marcia36,rmarcia36@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dexter,Mendez,476,Dexter476,mdexter476@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jelani,Fisher,427,Jelani427,fjelani427@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Brianna,Medina,63,Brianna63,mbrianna63@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Chelsea,Pugh,100,Chelsea100,pchelsea100@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sawyer,Potter,361,Sawyer361,psawyer361@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Boris,Mack,412,Boris412,mboris412@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cullen,Davenport,459,Cullen459,dcullen459@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Channing,Mccarthy,166,Channing166,mchanning166@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nigel,Hayden,366,Nigel366,hnigel366@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Allen,Vazquez,394,Allen394,vallen394@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lamar,Wynn,389,Lamar389,wlamar389@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Forrest,Richardson,255,Forrest255,rforrest255@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Bert,Jones,269,Bert269,jbert269@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Stone,Lawrence,3,Stone3,lstone3@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Astra,Sims,60,Astra60,sastra60@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nehru,Puckett,269,Nehru269,pnehru269@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Geraldine,Henry,144,Geraldine144,hgeraldine144@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Xyla,Mcfarland,237,Xyla237,mxyla237@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Emily,Guy,303,Emily303,gemily303@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ruby,Craft,84,Ruby84,cruby84@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Curran,Porter,371,Curran371,pcurran371@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ethan,Rogers,171,Ethan171,rethan171@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Colby,Stark,397,Colby397,scolby397@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Maggie,Vazquez,443,Maggie443,vmaggie443@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lana,Robbins,473,Lana473,rlana473@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lani,Newton,86,Lani86,nlani86@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Maxwell,Elliott,186,Maxwell186,emaxwell186@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Courtney,Cleveland,358,Courtney358,ccourtney358@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gannon,Sheppard,45,Gannon45,sgannon45@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Erica,Beasley,213,Erica213,berica213@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jonas,Mcmahon,218,Jonas218,mjonas218@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Len,Lambert,281,Len281,llen281@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Dominic,Curtis,407,Dominic407,cdominic407@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rebecca,Freeman,242,Rebecca242,frebecca242@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Tana,Maxwell,154,Tana154,mtana154@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shana,Wiggins,73,Shana73,wshana73@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Abdul,Kerr,145,Abdul145,kabdul145@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Upton,Bright,468,Upton468,bupton468@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alisa,Bond,193,Alisa193,balisa193@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Oprah,Dillon,369,Oprah369,doprah369@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Desirae,Salazar,288,Desirae288,sdesirae288@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Regina,Fuller,142,Regina142,fregina142@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Todd,Camacho,449,Todd449,ctodd449@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ethan,White,413,Ethan413,wethan413@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Brynne,Herman,74,Brynne74,hbrynne74@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Althea,Simmons,132,Althea132,salthea132@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Vivien,O'donnell,350,Vivien350,ovivien350@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cassady,Hampton,75,Cassady75,hcassady75@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Daryl,Sheppard,413,Daryl413,sdaryl413@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ali,Bates,240,Ali240,bali240@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Flynn,Raymond,417,Flynn417,rflynn417@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Duncan,Chen,486,Duncan486,cduncan486@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Willow,Mcdaniel,184,Willow184,mwillow184@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gemma,Frazier,163,Gemma163,fgemma163@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Gil,Burns,185,Gil185,bgil185@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Angela,Gallegos,453,Angela453,gangela453@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Channing,Decker,139,Channing139,dchanning139@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Renee,Horton,343,Renee343,hrenee343@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Clio,Odom,475,Clio475,oclio475@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Nolan,Matthews,144,Nolan144,mnolan144@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Forrest,Travis,457,Forrest457,tforrest457@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rowan,Harper,238,Rowan238,hrowan238@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Rahim,Colon,434,Rahim434,crahim434@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Ali,Mckinney,134,Ali134,mali134@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Charde,Duncan,479,Charde479,dcharde479@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Courtney,Pace,249,Courtney249,pcourtney249@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Skyler,Morales,234,Skyler234,mskyler234@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Burton,Horton,389,Burton389,hburton389@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Tanisha,Cohen,397,Tanisha397,ctanisha397@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Vincent,Perry,351,Vincent351,pvincent351@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Olga,Parker,428,Olga428,polga428@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Shaeleigh,Joyner,131,Shaeleigh131,jshaeleigh131@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Aretha,Morgan,426,Aretha426,maretha426@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cora,Welch,118,Cora118,wcora118@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Xanthus,Byrd,468,Xanthus468,bxanthus468@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Reese,Perkins,144,Reese144,preese144@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Sybil,Conley,380,Sybil380,csybil380@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jessica,Cohen,324,Jessica324,cjessica324@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Thor,Lynn,299,Thor299,lthor299@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Jana,Preston,323,Jana323,pjana323@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Alexander,Patrick,67,Alexander67,palexander67@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Savannah,Cooley,326,Savannah326,csavannah326@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Leah,Gould,379,Leah379,gleah379@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Fallon,Jensen,202,Fallon202,jfallon202@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Driscoll,Gray,126,Driscoll126,gdriscoll126@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Cade,Tyson,494,Cade494,tcade494@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Inez,Hyde,194,Inez194,hinez194@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Piper,Riggs,287,Piper287,rpiper287@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Amir,House,49,Amir49,hamir49@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Lee,Warren,448,Lee448,wlee448@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Erin,West,180,Erin180,werin180@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
Baker,Bond,8,Baker8,bbaker8@uvic.ca,$2a$10$2NC3ozp1b1YIgSb0tpEEEep83BUpAOz5xi4.dsyqqa80kXINQl5oO,V8R6N2,48.3784,-123.4156,2024-07-08T08:00:00.000Z
